,frame_idx,x,y,width,height,is_bball
6349,2971,281,419.0,16,13,False
6350,2971,234,350.0,45,93,False
6351,2972,881,511.0,32,33,False
6352,2972,195,488.0,58,56,False
6353,2972,239,350.0,63,96,False
6354,2973,876,503.0,31,30,False
6355,2973,195,488.0,59,56,False
6356,2973,284,442.0,17,18,False
6357,2973,243,349.0,46,81,False
6358,2974,195,488.0,66,56,False
6359,2974,871,484.0,32,31,False
6360,2974,271,440.0,27,31,False
6361,2974,247,344.0,47,93,False
6362,2975,214,507.0,47,37,False
6363,2975,862,451.0,27,28,False
6364,2975,254,400.0,36,73,False
6365,2975,271,349.0,33,36,False
6366,2976,228,511.0,33,33,False
6367,2976,263,448.0,17,23,False
6368,2976,859,436.0,27,30,False
6369,2976,260,352.0,48,74,False
6370,2977,283,483.0,15,33,False
6371,2977,260,451.0,11,19,False
6372,2977,857,423.0,26,29,False
6373,2977,263,395.0,37,17,False
6374,2977,281,348.0,34,31,False
6375,2978,269,480.0,36,64,False
6376,2978,278,433.0,12,15,False
6377,2978,855,412.0,23,27,False
6378,2978,272,395.0,33,28,False
6379,2978,287,354.0,31,27,False
6380,2979,278,480.0,35,64,False
6381,2979,854,402.0,23,26,False
6382,2979,265,394.0,46,66,False
6383,2979,292,350.0,34,21,False
6384,2980,294,476.0,21,68,False
6385,2980,857,396.0,17,22,False
6386,2980,271,393.0,45,68,False
6387,2980,299,352.0,16,17,False
6388,2981,301,477.0,21,67,False
6389,2981,853,394.0,17,12,False
6390,2981,275,353.0,60,110,False
6391,2982,301,478.0,31,66,False
6392,2982,852,385.0,16,18,False
6393,2982,279,358.0,63,107,False
6394,2983,296,357.0,53,187,False
6395,2984,303,360.0,49,184,False
6396,2985,286,481.0,72,63,False
6397,2985,291,453.0,9,22,False
6398,2985,308,356.0,45,111,False
6399,2986,291,480.0,73,64,False
6400,2986,315,401.0,50,65,False
6401,2986,335,358.0,29,32,False
6402,2987,268,474.0,96,70,False
6403,2987,321,405.0,51,53,False
6404,2987,342,357.0,14,32,False
6405,2988,269,481.0,94,63,False
6406,2988,330,404.0,50,56,False
6407,2988,352,361.0,24,28,False
6408,2989,282,353.0,104,191,False
6409,2990,296,402.0,94,142,False
6410,2990,359,352.0,26,36,False
6411,2991,310,478.0,65,66,False
6412,2991,346,399.0,42,55,False
6413,2991,366,351.0,26,34,False
6414,2992,325,476.0,62,68,False
6415,2992,353,397.0,51,58,False
6416,2992,823,383.0,20,17,False
6417,2992,369,358.0,18,24,False
6418,2993,341,528.0,25,16,False
6419,2993,369,474.0,28,54,False
6420,2993,359,398.0,47,60,False
6421,2993,824,392.0,21,18,False
6422,2993,377,359.0,12,23,False
6423,2994,369,473.0,44,71,False
6424,2994,817,400.0,27,19,False
6425,2994,364,357.0,47,107,False
6426,2995,378,482.0,36,62,False
6427,2995,815,408.0,28,22,False
6428,2995,369,397.0,42,68,False
6429,2995,385,355.0,27,27,False
6430,2996,380,484.0,41,60,False
6431,2996,814,418.0,27,18,False
6432,2996,375,398.0,45,80,False
6433,2996,390,359.0,18,23,False
6434,2997,412,500.0,19,44,False
6435,2997,382,485.0,20,25,False
6436,2997,815,431.0,27,25,False
6437,2997,397,360.0,32,120,False
6438,2998,417,499.0,28,45,False
6439,2998,375,485.0,32,45,False
6440,2998,813,444.0,28,25,False
6441,2998,403,352.0,39,131,False
6442,2999,375,478.0,81,66,False
6443,2999,814,460.0,28,28,False
6444,2999,394,399.0,58,70,False
6445,2999,410,357.0,27,27,False
6446,3000,433,502.0,29,42,False
6447,3000,379,487.0,45,45,False
6448,3000,815,476.0,26,17,False
6449,3000,401,365.0,62,99,False
6450,3001,441,502.0,24,42,False
6451,3001,816,493.0,28,30,False
6452,3001,370,487.0,61,57,False
6453,3001,408,366.0,72,96,False
6454,3002,814,511.0,30,33,False
6455,3002,449,502.0,18,23,False
6456,3002,368,486.0,71,58,False
6457,3002,415,364.0,75,96,False
6458,3003,815,511.0,29,33,False
6459,3003,369,478.0,104,66,False
6460,3003,420,355.0,77,102,False
6461,3004,813,504.0,28,27,False
6462,3004,395,479.0,90,65,False
6463,3004,435,358.0,70,107,False
6464,3005,408,496.0,68,48,False
6465,3005,815,492.0,22,27,False
6466,3005,446,359.0,62,110,False
6467,3006,422,502.0,52,42,False
6468,3006,810,481.0,26,15,False
6469,3006,451,371.0,58,91,False
6470,3007,438,509.0,40,35,False
6471,3007,809,472.0,26,17,False
6472,3007,461,366.0,53,102,False
6473,3008,453,513.0,26,31,False
6474,3008,809,463.0,24,20,False
6475,3008,468,407.0,9,15,False
6476,3008,482,360.0,45,110,False
6477,3009,488,473.0,25,37,False
6478,3009,811,455.0,21,21,False
6479,3009,472,406.0,12,17,False
6480,3009,491,359.0,50,107,False
6481,3010,492,480.0,30,64,False
6482,3010,811,452.0,19,18,False
6483,3010,472,404.0,20,37,False
6484,3010,497,357.0,56,103,False
6485,3011,497,462.0,31,82,False
6486,3011,476,401.0,25,63,False
6487,3011,504,365.0,61,85,False
6488,3012,505,462.0,32,82,False
6489,3012,523,403.0,53,39,False
6490,3012,482,400.0,26,51,False
6491,3012,510,364.0,22,22,False
6492,3013,470,533.0,23,11,False
6493,3013,498,459.0,49,85,False
6494,3013,484,359.0,100,91,False
6495,3014,476,464.0,83,80,False
6496,3014,489,363.0,63,95,False
6497,3015,483,466.0,75,78,False
6498,3015,496,392.0,61,69,False
6499,3015,532,353.0,21,31,False
6500,3016,491,466.0,74,78,False
6501,3016,578,419.0,14,15,False
6502,3016,506,404.0,56,61,False
6503,3016,535,355.0,25,31,False
6504,3017,503,480.0,65,64,False
6505,3017,518,404.0,80,67,False
6506,3017,542,358.0,23,32,False
6507,3018,515,501.0,61,43,False
6508,3018,807,449.0,22,16,False
6509,3018,529,409.0,73,67,False
6510,3018,548,360.0,24,32,False
6511,3019,529,469.0,56,75,False
6512,3019,807,454.0,23,17,False
6513,3019,572,407.0,31,57,False
6514,3019,556,367.0,23,26,False
6515,3020,543,468.0,53,76,False
6516,3020,807,460.0,25,18,False
6517,3020,578,409.0,26,59,False
6518,3020,562,368.0,24,25,False
6519,3021,557,481.0,51,63,False
6520,3021,807,468.0,25,17,False
6521,3021,557,409.0,11,16,False
6522,3021,583,400.0,19,66,False
6523,3021,566,368.0,25,25,False
6524,3022,808,477.0,25,17,False
6525,3022,564,405.0,10,18,False
6526,3022,568,356.0,46,188,False
6527,3023,599,493.0,22,51,False
6528,3023,810,487.0,24,27,False
6529,3023,573,478.0,25,14,False
6530,3023,573,368.0,49,110,False
6531,3024,554,529.0,18,15,False
6532,3024,808,499.0,28,25,False
6533,3024,610,498.0,16,46,False
6534,3024,578,475.0,26,31,False
6535,3024,578,390.0,51,86,False
6536,3025,559,516.0,12,28,False
6537,3025,810,510.0,28,22,False
6538,3025,617,494.0,12,34,False
6539,3025,581,474.0,29,37,False
6540,3025,585,361.0,42,100,False
6541,3026,635,526.0,12,18,False
6542,3026,565,475.0,52,57,False
6543,3026,593,366.0,39,85,False
6544,3027,645,532.0,30,12,False
6545,3027,573,357.0,73,187,False
6546,3028,813,512.0,25,32,False
6547,3028,573,477.0,53,67,False
6548,3028,604,361.0,44,110,False
6549,3029,811,505.0,26,24,False
6550,3029,580,480.0,81,64,False
6551,3029,612,364.0,41,106,False
6552,3030,592,527.0,9,17,False
6553,3030,813,497.0,23,18,False
6554,3030,602,485.0,66,42,False
6555,3030,618,363.0,43,98,False
6556,3031,604,497.0,68,47,False
6557,3031,811,488.0,24,23,False
6558,3031,623,373.0,47,96,False
6559,3032,627,501.0,35,27,False
6560,3032,811,485.0,22,11,False
6561,3032,627,368.0,51,102,False
6562,3033,638,364.0,46,112,False
6563,3034,642,409.0,44,66,False
6564,3034,652,361.0,30,45,False
6565,3035,677,478.0,18,66,False
6566,3035,648,409.0,41,49,False
6567,3035,657,360.0,31,46,False
6568,3036,685,476.0,27,68,False
6569,3036,654,410.0,40,47,False
6570,3036,664,367.0,30,40,False
6571,3037,690,502.0,43,42,False
6572,3037,658,414.0,40,45,False
6573,3037,670,362.0,30,48,False
6574,3038,682,502.0,55,42,False
6575,3038,665,364.0,42,98,False
6576,3039,685,502.0,50,42,False
6577,3039,814,487.0,21,16,False
6578,3039,668,415.0,33,23,False
6579,3039,685,368.0,29,31,False
6580,3040,816,492.0,22,19,False
6581,3040,684,483.0,37,40,False
6582,3040,674,417.0,49,47,False
6583,3040,692,370.0,29,29,False
6584,3041,729,531.0,12,13,False
6585,3041,813,499.0,26,19,False
6586,3041,720,451.0,16,24,False
6587,3041,705,416.0,13,34,False
6588,3041,700,375.0,29,25,False
6589,3042,815,507.0,26,25,False
6590,3042,722,494.0,13,38,False
6591,3042,712,448.0,36,31,False
6592,3042,686,406.0,17,26,False
6593,3042,708,381.0,29,19,False
6594,3043,816,515.0,26,29,False
6595,3043,692,416.0,11,21,False
6596,3043,715,386.0,47,98,False
6597,3044,717,460.0,12,17,False
6598,3044,696,391.0,79,97,False
6599,3045,736,445.0,48,42,False
6600,3045,701,420.0,14,22,False
6601,3045,735,401.0,18,27,False
6602,3046,817,518.0,26,26,False
6603,3046,754,449.0,25,25,False
6604,3046,698,422.0,23,35,False
6605,3046,743,409.0,24,28,False
6606,3047,818,512.0,24,20,False
6607,3047,788,478.0,20,13,False
6608,3047,702,424.0,24,35,False
6609,3047,749,409.0,26,18,False
6610,3048,817,506.0,25,18,False
6611,3048,721,422.0,14,19,False
6612,3048,750,414.0,29,22,False
6613,3049,756,418.0,20,13,False
6614,3050,764,420.0,15,13,True
6615,3051,787,473.0,28,22,False
6616,3052,817,505.0,26,19,False
6617,3052,788,479.0,29,25,False
6618,3053,816,520.0,26,24,False
6619,3053,799,495.0,15,21,False
6620,3054,814,519.0,26,25,False
6621,3054,786,482.0,15,26,False
6622,3055,809,517.0,25,19,False
6623,3056,795,505.0,34,21,False
6624,3056,769,420.0,24,12,False
6625,3057,799,499.0,25,18,False
6626,3057,769,418.0,17,12,True
6627,3058,789,493.0,31,21,False
6628,3058,769,416.0,23,11,False
6629,3059,662,522.0,27,22,False
6630,3059,783,487.0,29,14,False
6631,3059,768,412.0,27,12,False
6632,3060,675,514.0,23,21,False
6633,3060,782,479.0,31,17,False
6634,3060,765,408.0,29,16,False
6635,3061,668,511.0,35,33,False
6636,3061,767,452.0,47,37,False
6637,3061,715,416.0,27,40,False
6638,3061,762,404.0,28,16,False
6639,3062,685,506.0,27,38,False
6640,3062,764,447.0,53,24,False
6641,3062,709,419.0,19,44,False
6642,3062,754,393.0,26,24,False
6643,3063,692,526.0,14,18,False
6644,3063,766,442.0,52,19,False
6645,3063,706,413.0,24,47,False
6646,3063,755,389.0,19,17,True
6647,3064,767,433.0,51,25,False
6648,3064,703,420.0,16,39,False
6649,3064,750,385.0,19,16,True
6650,3065,765,422.0,51,20,False
6651,3065,699,421.0,16,39,False
6652,3065,734,381.0,29,36,False
6653,3066,696,420.0,19,42,False
6654,3066,762,413.0,52,23,False
6655,3066,712,378.0,42,37,False
6656,3067,761,417.0,15,10,False
6657,3067,781,404.0,24,10,False
6658,3067,693,375.0,56,85,False
6659,3068,691,372.0,52,69,False
6660,3069,686,421.0,15,20,False
6661,3069,714,370.0,22,18,True
6662,3070,700,485.0,20,17,False
6663,3070,747,390.0,15,27,False
6664,3070,707,370.0,22,24,True
6665,3071,742,389.0,12,20,False
6666,3071,700,369.0,24,24,True
6667,3072,694,369.0,61,60,False
6668,3073,688,370.0,55,62,False
6669,3074,699,402.0,44,41,False
6670,3074,683,369.0,24,27,True
6671,3075,688,412.0,52,57,False
6672,3075,678,369.0,23,16,False
6673,3076,677,451.0,41,43,False
6674,3076,713,422.0,24,16,False
6675,3076,674,368.0,26,31,True
6676,3077,673,457.0,55,50,False
6677,3077,670,368.0,28,30,True
6678,3078,663,479.0,58,51,False
6679,3078,665,366.0,16,15,False
6680,3079,657,521.0,30,23,False
6681,3079,688,479.0,27,24,False
6682,3079,662,361.0,15,18,False
6683,3080,705,519.0,10,17,False
6684,3080,649,517.0,24,27,False
6685,3080,686,475.0,27,18,False
6686,3080,672,454.0,12,15,False
6687,3080,658,359.0,33,38,True
6688,3081,697,519.0,13,14,False
6689,3081,642,501.0,32,33,False
6690,3081,661,425.0,16,44,False
6691,3081,656,356.0,34,38,True
6692,3082,691,519.0,11,25,False
6693,3082,638,484.0,30,32,False
6694,3082,700,444.0,10,18,False
6695,3082,657,421.0,14,46,False
6696,3082,650,358.0,37,32,False
6697,3083,683,527.0,25,17,False
6698,3083,684,496.0,13,16,False
6699,3083,633,419.0,47,80,False
6700,3083,697,400.0,10,23,False
6701,3083,656,359.0,23,26,False
6702,3084,674,527.0,31,17,False
6703,3084,671,490.0,20,19,False
6704,3084,626,416.0,34,67,False
6705,3084,695,396.0,10,26,False
6706,3085,666,477.0,22,32,False
6707,3085,620,416.0,35,49,True
6708,3086,660,487.0,22,23,False
6709,3086,685,424.0,15,27,False
6710,3086,613,416.0,41,42,False
6711,3087,683,423.0,14,29,False
6712,3087,610,417.0,41,29,False
6713,3088,681,519.0,9,25,False
6714,3088,679,421.0,21,31,False
6715,3088,606,410.0,42,30,False
6716,3089,671,391.0,26,63,False
6717,3089,596,347.0,48,90,False
6718,3090,646,508.0,18,27,False
6719,3090,603,386.0,83,108,False
6720,3090,621,339.0,42,43,False
6721,3091,624,461.0,33,83,False
6722,3091,606,383.0,74,76,False
6723,3091,615,336.0,40,48,False
6724,3092,632,498.0,16,46,False
6725,3092,603,377.0,72,53,False
6726,3092,610,339.0,27,48,True
6727,3093,618,496.0,21,48,False
6728,3093,658,429.0,11,18,False
6729,3093,592,377.0,77,48,False
6730,3094,615,494.0,15,50,False
6731,3094,597,369.0,65,52,False
6732,3095,665,521.0,16,14,False
6733,3095,644,479.0,25,28,False
6734,3095,593,399.0,19,12,False
6735,3095,641,368.0,16,23,False
6736,3096,640,478.0,38,55,False
6737,3096,638,377.0,14,15,False
6738,3096,603,331.0,36,38,True
6739,3097,597,468.0,28,38,False
6740,3097,637,432.0,27,95,False
6741,3097,583,402.0,24,19,False
6742,3097,544,378.0,32,20,False
6743,3097,623,361.0,25,34,False
6744,3097,596,328.0,13,19,False
6745,3098,593,450.0,70,77,False
6746,3098,585,389.0,59,35,False
6747,3098,540,373.0,29,22,False
6748,3098,596,330.0,10,18,False
6749,3099,593,441.0,67,92,False
6750,3099,576,412.0,27,14,False
6751,3099,627,375.0,8,26,False
6752,3099,534,368.0,31,21,False
6753,3100,595,438.0,58,98,False
6754,3100,564,409.0,20,9,False
6755,3100,529,364.0,32,19,False
6756,3101,628,525.0,17,19,False
6757,3101,595,472.0,7,23,False
6758,3101,559,397.0,14,19,False
6759,3101,604,380.0,30,53,False
6760,3101,524,355.0,18,19,False
6761,3101,570,325.0,28,47,False
6762,3102,604,497.0,30,47,False
6763,3102,608,455.0,13,19,False
6764,3102,550,394.0,20,15,False
6765,3102,600,379.0,35,34,True
6766,3102,569,321.0,19,28,False
6767,3103,601,506.0,12,29,False
6768,3103,594,374.0,36,35,False
6769,3103,540,360.0,17,32,False
6770,3103,564,316.0,44,45,False
6771,3104,595,528.0,19,16,False
6772,3104,586,499.0,18,17,False
6773,3104,588,370.0,37,59,False
6774,3104,536,355.0,23,42,False
6775,3104,558,310.0,26,42,False
6776,3105,581,493.0,38,51,False
6777,3105,537,384.0,18,10,False
6778,3105,577,369.0,40,62,False
6779,3105,505,346.0,17,25,False
6780,3105,555,306.0,24,29,False
6781,3106,569,495.0,45,49,False
6782,3106,573,365.0,36,54,False
6783,3106,502,352.0,48,41,False
6784,3106,548,307.0,28,24,False
6785,3107,562,529.0,13,15,False
6786,3107,562,454.0,48,90,False
6787,3107,567,365.0,37,42,False
6788,3107,498,355.0,47,49,False
6789,3107,545,303.0,27,42,True
6790,3108,549,458.0,59,86,False
6791,3108,560,394.0,27,16,False
6792,3108,496,374.0,44,53,False
6793,3108,587,368.0,14,11,False
6794,3108,540,302.0,29,64,False
6795,3109,540,478.0,60,66,False
6796,3109,551,461.0,28,11,False
6797,3109,554,395.0,15,18,False
6798,3109,494,378.0,41,76,False
6799,3109,583,371.0,14,14,False
6800,3109,536,305.0,27,46,True
6801,3110,544,495.0,47,49,False
6802,3110,545,400.0,18,17,False
6803,3110,492,385.0,41,100,False
6804,3110,578,374.0,14,18,False
6805,3110,534,306.0,24,46,True
6806,3111,562,516.0,19,28,False
6807,3111,489,464.0,55,55,False
6808,3111,503,386.0,20,60,False
6809,3111,539,376.0,48,46,False
6810,3111,524,305.0,30,45,False
6811,3112,558,520.0,11,24,False
6812,3112,487,469.0,48,75,False
6813,3112,495,385.0,24,56,False
6814,3112,542,375.0,41,50,False
6815,3112,515,304.0,29,50,False
6816,3113,488,497.0,56,47,False
6817,3113,501,464.0,29,21,False
6818,3113,487,381.0,26,56,False
6819,3113,530,372.0,46,51,False
6820,3113,509,300.0,29,51,False
6821,3114,487,457.0,58,87,False
6822,3114,481,379.0,27,52,True
6823,3114,527,367.0,42,54,False
6824,3114,502,293.0,37,71,False
6825,3115,485,451.0,63,93,False
6826,3115,519,362.0,43,52,False
6827,3115,474,355.0,28,71,False
6828,3115,495,289.0,29,52,True
6829,3116,480,448.0,65,96,False
6830,3116,467,372.0,28,49,False
6831,3116,516,356.0,40,52,False
6832,3116,486,287.0,33,49,False
6833,3117,540,526.0,20,18,False
6834,3117,474,423.0,68,121,False
6835,3117,462,371.0,26,48,False
6836,3117,513,351.0,37,57,False
6837,3117,480,283.0,30,41,False
6838,3118,533,514.0,22,30,False
6839,3118,452,369.0,30,43,True
6840,3118,467,348.0,77,196,False
6841,3118,472,277.0,38,68,False
6842,3119,452,450.0,90,94,False
6843,3119,433,376.0,36,39,True
6844,3119,493,342.0,51,72,False
6845,3119,462,277.0,43,70,False
6846,3120,444,436.0,92,108,False
6847,3120,423,369.0,40,49,False
6848,3120,495,330.0,50,72,False
6849,3120,450,279.0,33,48,False
6850,3121,437,452.0,90,92,False
6851,3121,413,369.0,43,49,False
6852,3121,496,324.0,53,58,False
6853,3121,445,279.0,33,58,False
6854,3122,447,457.0,68,87,False
6855,3122,403,371.0,45,47,False
6856,3122,496,314.0,53,46,False
6857,3122,437,282.0,35,47,True
6858,3123,465,493.0,39,51,False
6859,3123,429,455.0,56,38,False
6860,3123,396,363.0,44,50,False
6861,3123,495,306.0,50,55,False
6862,3123,433,274.0,39,58,True
6863,3124,453,493.0,37,51,False
6864,3124,465,448.0,14,18,False
6865,3124,420,429.0,29,59,False
6866,3124,391,357.0,40,52,False
6867,3124,428,268.0,113,79,False
6868,3125,453,493.0,17,51,False
6869,3125,421,452.0,20,23,False
6870,3125,461,436.0,13,23,False
6871,3125,389,349.0,35,54,False
6872,3125,488,284.0,48,64,False
6873,3125,423,258.0,50,58,False
6874,3126,438,494.0,29,50,False
6875,3126,387,341.0,27,56,False
6876,3126,482,276.0,49,66,False
6877,3126,417,252.0,48,75,False
6878,3127,426,482.0,41,62,False
6879,3127,383,335.0,25,55,False
6880,3127,472,271.0,52,69,False
6881,3127,412,243.0,33,59,False
6882,3128,416,476.0,46,68,False
6883,3128,412,444.0,10,29,False
6884,3128,376,333.0,25,53,False
6885,3128,463,279.0,50,58,False
6886,3128,407,238.0,35,56,True
6887,3129,402,476.0,56,68,False
6888,3129,402,444.0,12,26,False
6889,3129,371,330.0,26,52,False
6890,3129,459,301.0,35,36,False
6891,3129,403,237.0,35,77,True
6892,3130,395,454.0,59,90,False
6893,3130,432,422.0,10,23,False
6894,3130,442,387.0,12,29,False
6895,3130,363,317.0,33,51,False
6896,3130,453,271.0,32,67,False
6897,3130,400,236.0,55,78,False
6898,3131,384,447.0,63,97,False
6899,3131,400,420.0,37,26,False
6900,3131,355,318.0,37,64,False
6901,3131,391,237.0,87,100,False
6902,3132,407,512.0,31,32,False
6903,3132,381,471.0,27,25,False
6904,3132,351,323.0,37,107,False
6905,3132,385,240.0,93,105,False
6906,3133,408,510.0,20,34,False
6907,3133,357,449.0,15,24,False
6908,3133,418,419.0,10,19,False
6909,3133,344,324.0,35,108,False
6910,3133,378,236.0,87,105,False
6911,3134,402,514.0,13,30,False
6912,3134,349,445.0,29,29,False
6913,3134,336,330.0,32,79,False
6914,3134,371,233.0,88,112,False
6915,3135,365,518.0,18,13,False
6916,3135,337,437.0,78,59,False
6917,3135,333,326.0,25,70,False
6918,3135,364,227.0,83,120,False
6919,3136,355,517.0,29,27,False
6920,3136,330,424.0,47,38,False
6921,3136,323,217.0,118,171,False
6922,3137,321,416.0,49,128,False
6923,3137,318,297.0,111,117,False
6924,3137,333,207.0,57,90,False
6925,3138,311,292.0,108,252,False
6926,3138,303,283.0,32,98,False
6927,3138,329,195.0,70,93,False
6928,3139,304,362.0,97,182,False
6929,3139,296,303.0,31,76,False
6930,3139,381,286.0,34,63,False
6931,3139,330,191.0,42,66,True
6932,3140,290,415.0,109,129,False
6933,3140,382,386.0,17,14,False
6934,3140,288,298.0,32,83,False
6935,3140,372,285.0,32,82,False
6936,3140,320,185.0,44,67,True
6937,3141,281,529.0,21,15,False
6938,3141,322,406.0,71,138,False
6939,3141,379,371.0,25,30,False
6940,3141,278,296.0,45,225,False
6941,3141,364,287.0,32,51,False
6942,3141,312,180.0,43,70,True
6943,3142,279,529.0,17,15,False
6944,3142,274,288.0,134,256,False
6945,3142,267,279.0,41,122,False
6946,3142,303,178.0,45,65,True
6947,3143,281,521.0,12,23,False
6948,3143,280,455.0,21,23,False
6949,3143,383,363.0,27,39,False
6950,3143,254,299.0,46,102,False
6951,3143,268,287.0,119,257,False
6952,3143,356,250.0,13,15,False
6953,3143,294,181.0,45,63,True
6954,3144,259,374.0,127,170,False
6955,3144,382,357.0,11,26,False
6956,3144,353,297.0,12,21,False
6957,3144,242,290.0,49,117,False
6958,3144,293,230.0,31,27,False
6959,3144,285,182.0,45,37,False
6960,3145,270,490.0,14,24,False
6961,3145,252,340.0,157,204,False
6962,3145,233,279.0,50,111,False
6963,3145,305,271.0,15,11,False
6964,3145,276,177.0,46,72,True
6965,3146,261,417.0,86,127,False
6966,3146,306,325.0,97,97,False
6967,3146,300,266.0,13,11,False
6968,3146,225,266.0,52,137,False
6969,3146,268,175.0,47,77,True
6970,3147,272,490.0,58,54,False
6971,3147,306,270.0,86,135,False
6972,3147,215,255.0,106,255,False
6973,3147,259,162.0,77,114,False
6974,3148,268,468.0,27,76,False
6975,3148,229,398.0,53,83,False
6976,3148,204,262.0,48,129,False
6977,3148,299,252.0,85,158,False
6978,3148,249,140.0,68,104,False
